id,length,name,sample_rate,record_datetime,sound_type,species,gender,fed,plurality,age,method,mic_type,device_type,country,district,province,place,location_type
1414,2.772808,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1400,9.133184,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1422,1.839778,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1386,8.58125,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1418,2.27344,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1398,3.92924,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1420,2.312863,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1453,2.720243,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1452,2.825373,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1425,12.576196,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1430,2.615113,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1419,13.206977,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1438,1.997473,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1443,15.638112,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1436,2.615113,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1429,8.502402,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1432,2.352287,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1441,11.814002,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1434,2.010614,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1501,3.626991,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1478,2.58883,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1497,2.615112,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1450,1.852919,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1485,7.4511,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1442,2.365429,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1437,4.9674,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1440,1.800354,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1499,11.800861,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1448,2.969927,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1495,7.805915,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1444,2.260299,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1423,12.72075,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1446,1.879202,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1413,6.964874,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1476,1.905484,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1427,8.502402,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1454,2.076321,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1491,10.85469,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1462,2.628255,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1435,12.983576,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1460,2.444276,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1481,7.569372,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1456,2.496842,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1449,14.153149,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1458,2.06318,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1475,3.167046,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1474,2.707102,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1547,3.193328,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1466,2.391711,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1515,7.648219,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1464,2.260298,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1513,7.201417,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1472,2.194592,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1421,12.602479,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1468,2.234016,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1507,10.552441,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1470,2.050038,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1545,3.561284,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1534,2.16831,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1537,7.490525,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1490,2.509983,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1525,4.218348,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1498,2.457418,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1543,8.462978,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1488,2.260298,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1539,11.695731,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1500,2.496842,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1541,3.692697,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1494,2.431135,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1559,7.227699,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1492,2.312863,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1551,8.607533,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1518,2.536266,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1549,7.687644,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1496,2.523124,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1557,6.991156,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1516,2.06318,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1553,2.720243,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1520,2.4837,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1555,8.121305,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1502,1.944908,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1561,10.802124,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1504,2.641396,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1354,10.197627,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1508,2.496841,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1356,20.828914,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1532,3.298459,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1358,8.489261,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1506,2.58883,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1362,5.716453,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1514,2.654537,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1364,4.284055,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1512,2.089462,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1366,10.736418,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1552,1.432398,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1493,2.431136,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1510,2.339146,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1463,5.545616,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1526,2.575689,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1451,16.058633,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1653,3.717448,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1770,5.275916,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1613,2.473532,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1690,3.946213,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1741,2.173278,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1563,13.790301,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1727,2.573618,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1772,7.520682,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1689,2.28766,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1694,10.952172,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1743,1.844426,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1688,5.290214,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1735,2.016,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1641,22.047324,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1771,4.032001,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1576,14.19779,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1763,2.144682,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1639,2.473533,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1729,1.844426,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1574,17.043068,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1671,1.873021,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1572,11.266726,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1620,2.75949,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1564,13.003918,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1603,2.230469,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1570,12.110301,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1640,2.788086,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1566,3.960512,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1585,4.189277,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1568,13.411407,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1628,4.475235,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1637,9.865534,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1583,2.030299,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1608,6.677108,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1626,2.259065,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1586,6.834385,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1597,2.101788,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1578,3.860427,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1614,2.08749,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1584,6.405449,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1575,2.702299,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1580,11.123747,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1589,2.902469,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1582,14.526641,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1581,2.387746,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1598,15.899238,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1638,2.387745,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1590,15.01277,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1605,2.75949,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1588,3.603064,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1601,2.173277,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1596,6.248172,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1565,2.144681,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1592,6.090895,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1642,1.887319,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1594,14.169195,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
